waktu,sensor_id,lokasi,co,co2,suhu,kelembaban
2026-06-12 02:10:00,EM001,Bengkel Alat Berat,15.986,736.786,36.309,69.156
2026-06-12 02:15:00,EM001,Bengkel Alat Berat,19.566,731.734,33.519,74.412
2026-06-12 02:20:00,EM001,Bengkel Alat Berat,23.75,949.423,35.237,74.107
2026-06-12 02:25:00,EM001,Bengkel Alat Berat,19.858,947.21,33.345,70.033
2026-06-12 02:30:00,EM001,Bengkel Alat Berat,20.435,900.096,32.489,65.933
2026-06-12 02:35:00,EM001,Bengkel Alat Berat,17.442,761.426,38.158,72.538
2026-06-12 02:40:00,EM001,Bengkel Alat Berat,15.626,756.784,36.551,67.539
2026-06-12 02:45:00,EM001,Bengkel Alat Berat,14.95,761.154,33.739,68.25
2026-06-12 02:50:00,EM001,Bengkel Alat Berat,17.111,790.517,35.666,72.951
2026-06-12 02:55:00,EM001,Bengkel Alat Berat,21.499,799.17,33.278,62.847
2026-06-12 03:00:00,EM001,Bengkel Alat Berat,22.759,1043.7,34.416,70.435
2026-06-12 03:05:00,EM001,Bengkel Alat Berat,24.197,1013.819,33.692,68.012
2026-06-12 03:10:00,EM001,Bengkel Alat Berat,28.923,996.962,37.547,73.562
2026-06-12 03:15:00,EM001,Bengkel Alat Berat,34.07,999.842,38.671,62.541
2026-06-12 03:20:00,EM001,Bengkel Alat Berat,37.876,1158.792,36.909,62.708
2026-06-12 03:25:00,EM001,Bengkel Alat Berat,35.233,1132.229,35.037,59.2
2026-06-12 03:30:00,EM001,Bengkel Alat Berat,33.139,1014.26,35.074,68.14
2026-06-12 03:35:00,EM001,Bengkel Alat Berat,25.527,988.582,34.525,75.134
2026-06-12 03:40:00,EM001,Bengkel Alat Berat,20.513,868.949,33.219,68.299
2026-06-12 03:45:00,EM001,Bengkel Alat Berat,17.126,796.321,36.978,78.243
2026-06-12 03:50:00,EM001,Bengkel Alat Berat,15.967,758.768,31.289,72.262
2026-06-12 03:55:00,EM001,Bengkel Alat Berat,14.835,620.432,30.943,69.321
2026-06-12 04:00:00,EM001,Bengkel Alat Berat,12.676,694.028,34.953,68.477
2026-06-12 04:05:00,EM001,Bengkel Alat Berat,16.446,698.132,34.106,73.0
2026-06-12 04:10:00,EM001,Bengkel Alat Berat,20.02,782.922,36.873,70.214
2026-06-12 04:15:00,EM001,Bengkel Alat Berat,23.701,880.794,36.384,65.063
2026-06-12 04:20:00,EM001,Bengkel Alat Berat,31.815,1098.53,36.7,65.767
2026-06-12 04:25:00,EM001,Bengkel Alat Berat,34.403,1204.118,39.175,62.215
2026-06-12 04:30:00,EM001,Bengkel Alat Berat,41.592,1129.08,34.703,63.626
2026-06-12 04:35:00,EM001,Bengkel Alat Berat,45.821,1414.949,36.729,60.751
2026-06-12 04:40:00,EM001,Bengkel Alat Berat,39.316,1261.581,35.598,66.402
2026-06-12 04:45:00,EM001,Bengkel Alat Berat,28.827,1082.999,35.031,62.859
2026-06-12 04:50:00,EM001,Bengkel Alat Berat,27.655,1082.285,38.185,63.921
2026-06-12 04:55:00,EM001,Bengkel Alat Berat,24.119,858.082,33.375,72.002
2026-06-12 05:00:00,EM001,Bengkel Alat Berat,18.977,790.898,35.319,68.033
2026-06-12 05:05:00,EM001,Bengkel Alat Berat,12.537,669.739,33.12,74.415
2026-06-12 05:10:00,EM001,Bengkel Alat Berat,15.09,697.286,35.75,68.438
2026-06-12 05:15:00,EM001,Bengkel Alat Berat,16.765,737.713,32.356,67.38
2026-06-12 05:20:00,EM001,Bengkel Alat Berat,20.356,847.005,36.624,65.375
2026-06-12 05:25:00,EM001,Bengkel Alat Berat,23.437,978.712,35.698,72.681
2026-06-12 05:30:00,EM001,Bengkel Alat Berat,21.568,859.526,34.108,67.008
2026-06-12 05:35:00,EM001,Bengkel Alat Berat,19.834,799.342,36.462,72.844
2026-06-12 05:40:00,EM001,Bengkel Alat Berat,17.828,790.117,34.894,63.155
2026-06-12 05:45:00,EM001,Bengkel Alat Berat,17.055,804.696,34.573,69.416
2026-06-12 05:50:00,EM001,Bengkel Alat Berat,14.147,763.29,38.976,70.162
2026-06-12 05:55:00,EM001,Bengkel Alat Berat,16.858,801.409,33.912,74.284
2026-06-12 06:00:00,EM001,Bengkel Alat Berat,18.184,902.119,35.221,71.616
2026-06-12 06:05:00,EM001,Bengkel Alat Berat,21.915,855.934,32.356,67.691
2026-06-12 06:10:00,EM001,Bengkel Alat Berat,28.74,921.072,36.424,62.912
2026-06-12 06:15:00,EM001,Bengkel Alat Berat,31.697,1068.22,36.77,66.925
2026-06-12 06:20:00,EM001,Bengkel Alat Berat,36.613,1022.738,35.102,64.593
2026-06-12 06:25:00,EM001,Bengkel Alat Berat,38.377,1194.203,35.827,66.442
2026-06-12 06:30:00,EM001,Bengkel Alat Berat,30.222,1097.841,34.829,63.377
2026-06-12 06:35:00,EM001,Bengkel Alat Berat,31.201,1148.112,37.238,67.564
2026-06-12 06:40:00,EM001,Bengkel Alat Berat,11.657,701.294,35.905,72.918
2026-06-12 06:45:00,EM001,Bengkel Alat Berat,13.105,690.038,34.761,70.725
2026-06-12 06:50:00,EM001,Bengkel Alat Berat,16.416,732.574,34.526,66.644
2026-06-12 06:55:00,EM001,Bengkel Alat Berat,20.971,822.902,34.174,67.08
2026-06-12 07:00:00,EM001,Bengkel Alat Berat,24.978,861.487,35.443,71.009
2026-06-12 07:05:00,EM001,Bengkel Alat Berat,22.14,912.845,33.41,66.817
2026-06-12 07:10:00,EM001,Bengkel Alat Berat,19.631,939.251,35.507,71.946
2026-06-12 07:15:00,EM001,Bengkel Alat Berat,18.47,792.491,35.948,64.763
2026-06-12 07:20:00,EM001,Bengkel Alat Berat,16.177,762.847,35.594,67.718
2026-06-12 07:25:00,EM001,Bengkel Alat Berat,14.351,690.656,34.71,73.545
2026-06-12 07:30:00,EM001,Bengkel Alat Berat,16.354,818.194,34.693,71.353
2026-06-12 07:35:00,EM001,Bengkel Alat Berat,19.834,840.148,35.241,75.292
2026-06-12 07:40:00,EM001,Bengkel Alat Berat,21.883,825.596,33.964,70.527
2026-06-12 07:45:00,EM001,Bengkel Alat Berat,26.538,998.299,34.843,70.943
2026-06-12 07:50:00,EM001,Bengkel Alat Berat,29.97,1068.269,37.761,65.486
2026-06-12 07:55:00,EM001,Bengkel Alat Berat,35.685,1111.779,36.846,69.391
2026-06-12 08:00:00,EM001,Bengkel Alat Berat,39.479,1204.266,37.365,61.7
2026-06-12 08:05:00,EM001,Bengkel Alat Berat,33.944,1070.653,35.974,68.948
2026-06-12 08:10:00,EM001,Bengkel Alat Berat,29.992,944.765,34.109,68.557
2026-06-12 08:15:00,EM001,Bengkel Alat Berat,25.439,990.1,33.5,69.038
2026-06-12 08:20:00,EM001,Bengkel Alat Berat,22.38,907.805,33.888,71.152
2026-06-12 08:25:00,EM001,Bengkel Alat Berat,20.145,745.456,34.571,64.942
2026-06-12 08:30:00,EM001,Bengkel Alat Berat,15.449,736.331,34.009,72.072
2026-06-12 08:35:00,EM001,Bengkel Alat Berat,14.507,717.498,34.813,68.894
2026-06-12 08:40:00,EM001,Bengkel Alat Berat,13.549,599.035,35.864,75.88
2026-06-12 08:45:00,EM001,Bengkel Alat Berat,16.48,805.977,31.64,73.214
2026-06-12 08:50:00,EM001,Bengkel Alat Berat,20.108,828.006,32.894,71.105
2026-06-12 08:55:00,EM001,Bengkel Alat Berat,25.348,894.623,34.904,65.372
2026-06-12 09:00:00,EM001,Bengkel Alat Berat,29.526,1069.586,36.893,70.091
2026-06-12 09:05:00,EM001,Bengkel Alat Berat,37.383,1194.779,35.073,67.91
2026-06-12 09:10:00,EM001,Bengkel Alat Berat,43.826,1209.366,34.477,62.197
2026-06-12 09:15:00,EM001,Bengkel Alat Berat,41.786,1302.836,36.027,68.932
2026-06-12 09:20:00,EM001,Bengkel Alat Berat,39.3,1174.181,36.541,65.501
2026-06-12 09:25:00,EM001,Bengkel Alat Berat,32.936,1093.632,37.328,63.222
2026-06-12 09:30:00,EM001,Bengkel Alat Berat,26.134,998.3,34.433,72.222
2026-06-12 09:35:00,EM001,Bengkel Alat Berat,22.858,886.427,35.998,64.385
2026-06-12 09:40:00,EM001,Bengkel Alat Berat,18.243,788.3,35.813,68.189
2026-06-12 09:45:00,EM001,Bengkel Alat Berat,11.999,690.552,33.743,70.831
2026-06-12 09:50:00,EM001,Bengkel Alat Berat,14.035,721.138,34.145,67.931
2026-06-12 09:55:00,EM001,Bengkel Alat Berat,18.225,795.297,31.427,70.74
2026-06-12 10:00:00,EM001,Bengkel Alat Berat,19.936,890.023,35.952,74.28
2026-06-12 10:05:00,EM001,Bengkel Alat Berat,25.499,960.082,32.889,66.61
2026-06-12 10:10:00,EM001,Bengkel Alat Berat,23.593,837.545,36.064,67.358
2026-06-12 10:15:00,EM001,Bengkel Alat Berat,19.351,893.841,35.712,65.771
2026-06-12 10:20:00,EM001,Bengkel Alat Berat,18.868,753.825,33.251,72.738
2026-06-12 10:25:00,EM001,Bengkel Alat Berat,17.848,692.322,33.651,67.83
2026-06-12 10:30:00,EM001,Bengkel Alat Berat,16.539,740.602,32.103,75.989
2026-06-12 10:35:00,EM001,Bengkel Alat Berat,16.423,815.589,34.102,69.163
2026-06-12 10:40:00,EM001,Bengkel Alat Berat,16.363,811.578,35.93,69.997
2026-06-12 10:45:00,EM001,Bengkel Alat Berat,23.581,841.214,33.816,68.837
2026-06-12 10:50:00,EM001,Bengkel Alat Berat,28.611,880.137,36.458,69.537
2026-06-12 10:55:00,EM001,Bengkel Alat Berat,30.698,1073.198,34.777,69.941
2026-06-12 11:00:00,EM001,Bengkel Alat Berat,34.552,1079.234,36.297,65.674
2026-06-12 11:05:00,EM001,Bengkel Alat Berat,37.48,1184.171,36.087,63.102
2026-06-12 11:10:00,EM001,Bengkel Alat Berat,34.501,1194.869,35.524,58.51
2026-06-12 11:15:00,EM001,Bengkel Alat Berat,29.114,978.792,35.28,70.334
2026-06-12 11:20:00,EM001,Bengkel Alat Berat,24.472,927.603,33.151,71.763
2026-06-12 11:25:00,EM001,Bengkel Alat Berat,20.988,863.627,37.427,64.963
2026-06-12 11:30:00,EM001,Bengkel Alat Berat,20.334,776.777,34.589,66.241
2026-06-12 11:35:00,EM001,Bengkel Alat Berat,14.837,718.588,33.774,75.642
2026-06-12 11:40:00,EM001,Bengkel Alat Berat,13.402,651.805,34.375,88.537
2026-06-12 11:45:00,EM001,Bengkel Alat Berat,13.951,699.035,32.151,64.39
2026-06-12 11:50:00,EM001,Bengkel Alat Berat,14.954,781.841,37.612,63.877
2026-06-12 11:55:00,EM001,Bengkel Alat Berat,18.634,838.186,33.669,70.616
2026-06-12 12:00:00,EM001,Bengkel Alat Berat,24.389,1049.065,35.083,79.032
2026-06-12 12:05:00,EM001,Bengkel Alat Berat,25.88,1027.333,34.722,77.391
2026-06-12 12:10:00,EM001,Bengkel Alat Berat,38.433,1204.292,34.954,63.006
2026-06-12 12:15:00,EM001,Bengkel Alat Berat,40.513,1255.089,35.193,70.87
2026-06-12 12:20:00,EM001,Bengkel Alat Berat,45.747,1330.809,35.547,66.989
2026-06-12 12:25:00,EM001,Bengkel Alat Berat,39.069,1370.069,37.492,67.67
2026-06-12 12:30:00,EM001,Bengkel Alat Berat,32.785,1106.835,33.394,65.667
2026-06-12 12:35:00,EM001,Bengkel Alat Berat,26.269,969.583,35.47,64.285
2026-06-12 12:40:00,EM001,Bengkel Alat Berat,21.636,857.69,34.313,69.773
2026-06-12 12:45:00,EM001,Bengkel Alat Berat,15.366,857.662,32.493,75.385
2026-06-12 12:50:00,EM001,Bengkel Alat Berat,12.414,769.372,31.505,70.124
2026-06-12 12:55:00,EM001,Bengkel Alat Berat,12.198,813.979,30.768,67.824
2026-06-12 13:00:00,EM001,Bengkel Alat Berat,17.092,744.607,35.377,76.466
2026-06-12 13:05:00,EM001,Bengkel Alat Berat,19.153,712.83,32.654,71.739
2026-06-12 13:10:00,EM001,Bengkel Alat Berat,24.035,892.93,34.509,74.207
2026-06-12 13:15:00,EM001,Bengkel Alat Berat,20.694,842.902,33.673,70.837
2026-06-12 13:20:00,EM001,Bengkel Alat Berat,20.008,841.641,36.677,62.809
2026-06-12 13:25:00,EM001,Bengkel Alat Berat,16.869,779.361,32.603,72.129
2026-06-12 13:30:00,EM001,Bengkel Alat Berat,16.365,727.829,32.425,71.977
2026-06-12 13:35:00,EM001,Bengkel Alat Berat,15.337,717.448,34.869,73.247
2026-06-12 13:40:00,EM001,Bengkel Alat Berat,15.429,800.508,34.755,76.493
2026-06-12 13:45:00,EM001,Bengkel Alat Berat,20.049,805.858,34.662,64.329
2026-06-12 13:50:00,EM001,Bengkel Alat Berat,22.63,840.702,34.666,74.797
2026-06-12 13:55:00,EM001,Bengkel Alat Berat,28.785,937.712,31.825,58.018
2026-06-12 14:00:00,EM001,Bengkel Alat Berat,32.578,1044.891,35.234,64.804
2026-06-12 14:05:00,EM001,Bengkel Alat Berat,38.92,1070.569,38.806,68.065
2026-06-12 14:10:00,EM001,Bengkel Alat Berat,37.645,1160.924,34.434,58.086
2026-06-12 14:15:00,EM001,Bengkel Alat Berat,33.929,1084.234,34.109,67.863
2026-06-12 14:20:00,EM001,Bengkel Alat Berat,29.55,1188.417,34.659,69.263
2026-06-12 14:25:00,EM001,Bengkel Alat Berat,26.038,990.172,36.399,69.87
2026-06-12 14:30:00,EM001,Bengkel Alat Berat,23.364,810.976,33.918,63.627
2026-06-12 14:35:00,EM001,Bengkel Alat Berat,18.663,809.699,32.933,69.198
2026-06-12 14:40:00,EM001,Bengkel Alat Berat,16.75,741.868,34.241,71.078
2026-06-12 14:45:00,EM001,Bengkel Alat Berat,14.168,690.921,31.458,69.433
2026-06-12 14:50:00,EM001,Bengkel Alat Berat,13.867,675.583,33.321,67.776
2026-06-12 14:55:00,EM001,Bengkel Alat Berat,16.312,809.453,35.558,73.349
2026-06-12 15:00:00,EM001,Bengkel Alat Berat,19.742,824.25,35.652,66.578
2026-06-12 15:05:00,EM001,Bengkel Alat Berat,23.959,1054.328,35.124,76.751
2026-06-12 15:10:00,EM001,Bengkel Alat Berat,29.809,1072.492,34.738,64.229
2026-06-12 15:15:00,EM001,Bengkel Alat Berat,35.591,1183.936,35.744,65.093
2026-06-12 15:20:00,EM001,Bengkel Alat Berat,41.522,1373.636,35.861,61.287
2026-06-12 15:25:00,EM001,Bengkel Alat Berat,44.149,1221.932,36.239,66.484
2026-06-12 15:30:00,EM001,Bengkel Alat Berat,39.135,1261.473,34.344,61.377
2026-06-12 15:35:00,EM001,Bengkel Alat Berat,37.137,1190.264,34.223,62.684
2026-06-12 15:40:00,EM001,Bengkel Alat Berat,27.47,1057.839,34.083,69.588
2026-06-12 15:45:00,EM001,Bengkel Alat Berat,22.209,873.742,34.499,65.644
2026-06-12 15:50:00,EM001,Bengkel Alat Berat,17.369,765.885,32.898,68.192
2026-06-12 15:55:00,EM001,Bengkel Alat Berat,11.079,659.218,34.478,73.866
2026-06-12 16:00:00,EM001,Bengkel Alat Berat,15.078,681.381,34.828,67.623
2026-06-12 16:05:00,EM001,Bengkel Alat Berat,17.825,753.256,34.776,72.066
2026-06-12 16:10:00,EM001,Bengkel Alat Berat,21.645,805.172,34.979,68.134
2026-06-12 16:15:00,EM001,Bengkel Alat Berat,25.399,979.203,36.227,64.874
2026-06-12 16:20:00,EM001,Bengkel Alat Berat,22.27,742.879,36.499,72.526
2026-06-12 16:25:00,EM001,Bengkel Alat Berat,20.649,862.113,33.829,66.196
2026-06-12 16:30:00,EM001,Bengkel Alat Berat,16.128,771.945,31.24,66.352
2026-06-12 16:35:00,EM001,Bengkel Alat Berat,18.227,773.129,34.527,69.923
2026-06-12 16:40:00,EM001,Bengkel Alat Berat,15.36,720.47,32.352,60.933
2026-06-12 16:45:00,EM001,Bengkel Alat Berat,17.225,833.452,35.68,70.0
2026-06-12 16:50:00,EM001,Bengkel Alat Berat,20.551,747.798,36.016,76.319
2026-06-12 16:55:00,EM001,Bengkel Alat Berat,24.1,911.285,36.867,70.519
2026-06-12 17:00:00,EM001,Bengkel Alat Berat,26.879,890.06,35.113,75.206
2026-06-12 17:05:00,EM001,Bengkel Alat Berat,30.2,1120.858,34.206,72.603
2026-06-12 17:10:00,EM001,Bengkel Alat Berat,36.643,1009.202,36.65,62.518
2026-06-12 17:15:00,EM001,Bengkel Alat Berat,33.532,1237.038,36.875,58.469
2026-06-12 17:20:00,EM001,Bengkel Alat Berat,35.168,1162.851,34.574,60.531
2026-06-12 17:25:00,EM001,Bengkel Alat Berat,30.781,1022.371,31.511,64.22
2026-06-12 17:30:00,EM001,Bengkel Alat Berat,27.293,946.387,35.494,68.59
2026-06-12 17:35:00,EM001,Bengkel Alat Berat,22.102,767.558,36.966,70.044
2026-06-12 17:40:00,EM001,Bengkel Alat Berat,19.171,809.978,35.55,66.356
2026-06-12 17:45:00,EM001,Bengkel Alat Berat,16.773,776.273,32.787,71.084
2026-06-12 17:50:00,EM001,Bengkel Alat Berat,13.968,858.809,35.395,70.692
2026-06-12 17:55:00,EM001,Bengkel Alat Berat,13.263,620.497,35.218,72.789
2026-06-12 18:00:00,EM001,Bengkel Alat Berat,17.457,687.818,31.709,75.678
2026-06-12 18:05:00,EM001,Bengkel Alat Berat,19.651,779.204,31.526,67.78
2026-06-12 18:10:00,EM001,Bengkel Alat Berat,23.208,945.989,35.266,68.847
2026-06-12 18:15:00,EM001,Bengkel Alat Berat,27.534,976.614,37.545,65.268
2026-06-12 18:20:00,EM001,Bengkel Alat Berat,37.529,1140.78,34.808,65.191
2026-06-12 18:25:00,EM001,Bengkel Alat Berat,43.769,1267.635,39.251,65.285
2026-06-12 18:30:00,EM001,Bengkel Alat Berat,44.104,1300.478,35.863,60.904
2026-06-12 18:35:00,EM001,Bengkel Alat Berat,39.115,1234.144,33.315,61.532
2026-06-12 18:40:00,EM001,Bengkel Alat Berat,36.014,1107.467,34.66,73.499
2026-06-12 18:45:00,EM001,Bengkel Alat Berat,29.928,999.888,34.116,66.43
2026-06-12 18:50:00,EM001,Bengkel Alat Berat,22.35,930.438,38.503,70.385
2026-06-12 18:55:00,EM001,Bengkel Alat Berat,17.94,773.47,34.847,70.254
2026-06-12 19:00:00,EM001,Bengkel Alat Berat,12.508,638.729,31.493,72.451
2026-06-12 19:05:00,EM001,Bengkel Alat Berat,12.733,644.997,34.038,71.743
2026-06-12 19:10:00,EM001,Bengkel Alat Berat,17.186,715.16,32.961,77.442
2026-06-12 19:15:00,EM001,Bengkel Alat Berat,22.392,839.948,35.558,73.911
2026-06-12 19:20:00,EM001,Bengkel Alat Berat,24.558,960.033,33.306,72.611
2026-06-12 19:25:00,EM001,Bengkel Alat Berat,22.118,930.65,38.035,71.158
2026-06-12 19:30:00,EM001,Bengkel Alat Berat,20.102,827.577,36.545,67.624
2026-06-12 19:35:00,EM001,Bengkel Alat Berat,17.204,827.511,35.092,69.03
2026-06-12 19:40:00,EM001,Bengkel Alat Berat,14.538,779.71,36.457,66.529
2026-06-12 19:45:00,EM001,Bengkel Alat Berat,14.375,729.592,34.088,71.795
2026-06-12 19:50:00,EM001,Bengkel Alat Berat,17.224,745.201,31.476,73.157
2026-06-12 19:55:00,EM001,Bengkel Alat Berat,19.744,753.139,32.836,66.949
2026-06-12 20:00:00,EM001,Bengkel Alat Berat,23.245,870.335,35.535,70.245
2026-06-12 20:05:00,EM001,Bengkel Alat Berat,27.185,1069.446,35.0,65.16
2026-06-12 20:10:00,EM001,Bengkel Alat Berat,29.782,969.504,33.416,76.167
2026-06-12 20:15:00,EM001,Bengkel Alat Berat,36.188,1139.381,35.732,66.725
2026-06-12 20:20:00,EM001,Bengkel Alat Berat,41.671,1168.109,38.432,62.282
2026-06-12 20:25:00,EM001,Bengkel Alat Berat,31.162,1112.18,36.266,66.727
2026-06-12 20:30:00,EM001,Bengkel Alat Berat,31.954,1088.311,35.439,62.502
2026-06-12 20:35:00,EM001,Bengkel Alat Berat,25.498,1074.256,36.404,68.525
2026-06-12 20:40:00,EM001,Bengkel Alat Berat,22.074,893.814,32.773,67.011
2026-06-12 20:45:00,EM001,Bengkel Alat Berat,20.16,740.211,36.713,65.898
2026-06-12 20:50:00,EM001,Bengkel Alat Berat,16.163,812.116,32.077,65.417
2026-06-12 20:55:00,EM001,Bengkel Alat Berat,14.979,719.748,32.828,64.381
2026-06-12 21:00:00,EM001,Bengkel Alat Berat,13.097,754.701,35.011,73.12
2026-06-12 21:05:00,EM001,Bengkel Alat Berat,16.309,696.737,36.705,70.313
2026-06-12 21:10:00,EM001,Bengkel Alat Berat,19.855,793.874,36.009,72.759
2026-06-12 21:15:00,EM001,Bengkel Alat Berat,23.86,941.257,33.26,75.024
2026-06-12 21:20:00,EM001,Bengkel Alat Berat,27.733,921.132,35.261,71.254
2026-06-12 21:25:00,EM001,Bengkel Alat Berat,38.47,1239.865,37.625,67.079
2026-06-12 21:30:00,EM001,Bengkel Alat Berat,43.698,1271.451,33.458,77.374
2026-06-12 21:35:00,EM001,Bengkel Alat Berat,44.918,1405.674,31.441,66.486
2026-06-12 21:40:00,EM001,Bengkel Alat Berat,40.056,1227.127,37.06,63.581
2026-06-12 21:45:00,EM001,Bengkel Alat Berat,32.778,1047.074,38.069,63.171
2026-06-12 21:50:00,EM001,Bengkel Alat Berat,31.529,968.801,35.616,70.124
2026-06-12 21:55:00,EM001,Bengkel Alat Berat,22.85,875.55,34.696,70.238
2026-06-12 22:00:00,EM001,Bengkel Alat Berat,15.173,829.098,34.363,65.902
2026-06-12 22:05:00,EM001,Bengkel Alat Berat,11.892,711.446,32.886,71.142
2026-06-12 22:10:00,EM001,Bengkel Alat Berat,13.981,739.197,34.371,68.047
2026-06-12 22:15:00,EM001,Bengkel Alat Berat,17.833,723.727,31.402,70.936
2026-06-12 22:20:00,EM001,Bengkel Alat Berat,21.275,797.673,33.837,77.693
2026-06-12 22:25:00,EM001,Bengkel Alat Berat,25.388,916.455,34.378,61.839
2026-06-12 22:30:00,EM001,Bengkel Alat Berat,19.506,869.488,36.071,68.213
2026-06-12 22:35:00,EM001,Bengkel Alat Berat,19.167,859.659,32.548,61.403
2026-06-12 22:40:00,EM001,Bengkel Alat Berat,17.943,880.188,35.368,64.732
2026-06-12 22:45:00,EM001,Bengkel Alat Berat,14.835,698.151,36.458,69.256
2026-06-12 22:50:00,EM001,Bengkel Alat Berat,16.775,720.704,36.206,66.17
2026-06-12 22:55:00,EM001,Bengkel Alat Berat,17.319,770.583,33.061,75.385
2026-06-12 23:00:00,EM001,Bengkel Alat Berat,18.924,868.969,33.946,74.777
2026-06-12 23:05:00,EM001,Bengkel Alat Berat,23.712,853.447,34.115,71.652
2026-06-12 23:10:00,EM001,Bengkel Alat Berat,25.832,927.408,33.743,59.068
2026-06-12 23:15:00,EM001,Bengkel Alat Berat,31.916,963.694,35.765,68.989
2026-06-12 23:20:00,EM001,Bengkel Alat Berat,37.735,1143.003,38.045,66.186
2026-06-12 23:25:00,EM001,Bengkel Alat Berat,37.835,1168.794,37.068,64.778
2026-06-12 23:30:00,EM001,Bengkel Alat Berat,35.771,1103.855,35.825,63.472
2026-06-12 23:35:00,EM001,Bengkel Alat Berat,32.549,1070.597,37.519,71.747
2026-06-12 23:40:00,EM001,Bengkel Alat Berat,27.911,1034.25,32.786,69.034
2026-06-12 23:45:00,EM001,Bengkel Alat Berat,20.985,854.871,34.577,63.278
2026-06-12 23:50:00,EM001,Bengkel Alat Berat,19.14,762.18,34.603,68.017
2026-06-12 23:55:00,EM001,Bengkel Alat Berat,17.309,780.523,38.296,72.888
2026-06-13 00:00:00,EM001,Bengkel Alat Berat,12.902,698.644,31.754,71.431
2026-06-13 00:05:00,EM001,Bengkel Alat Berat,13.071,660.337,36.223,66.608
2026-06-13 00:10:00,EM001,Bengkel Alat Berat,17.43,661.797,37.244,70.96
2026-06-13 00:15:00,EM001,Bengkel Alat Berat,20.923,819.958,32.369,73.472
2026-06-13 00:20:00,EM001,Bengkel Alat Berat,23.001,913.834,33.849,73.599
2026-06-13 00:25:00,EM001,Bengkel Alat Berat,28.435,987.69,34.438,65.519
2026-06-13 00:30:00,EM001,Bengkel Alat Berat,38.881,1140.531,38.126,67.599
2026-06-13 00:35:00,EM001,Bengkel Alat Berat,47.193,1355.16,36.12,62.373
2026-06-13 00:40:00,EM001,Bengkel Alat Berat,50.036,1371.455,37.45,63.213
2026-06-13 00:45:00,EM001,Bengkel Alat Berat,43.223,1197.535,35.522,69.326
2026-06-13 00:50:00,EM001,Bengkel Alat Berat,34.287,1146.148,38.593,66.672
2026-06-13 00:55:00,EM001,Bengkel Alat Berat,28.741,980.03,32.995,68.11
2026-06-13 01:00:00,EM001,Bengkel Alat Berat,22.103,871.828,38.282,65.526
2026-06-13 01:05:00,EM001,Bengkel Alat Berat,17.649,797.143,40.42,61.607
2026-06-13 01:10:00,EM001,Bengkel Alat Berat,11.755,639.404,33.355,68.702
2026-06-13 01:15:00,EM001,Bengkel Alat Berat,13.543,664.493,33.995,64.457
2026-06-13 01:20:00,EM001,Bengkel Alat Berat,16.806,828.824,31.81,73.409
2026-06-13 01:25:00,EM001,Bengkel Alat Berat,21.405,908.591,37.789,68.183
2026-06-13 01:30:00,EM001,Bengkel Alat Berat,23.832,984.562,34.353,69.741
2026-06-13 01:35:00,EM001,Bengkel Alat Berat,21.135,790.614,35.831,73.505
2026-06-13 01:40:00,EM001,Bengkel Alat Berat,20.327,804.697,33.909,65.631
2026-06-13 01:45:00,EM001,Bengkel Alat Berat,15.644,814.961,34.354,70.905
2026-06-13 01:50:00,EM001,Bengkel Alat Berat,16.583,674.858,32.389,75.895
2026-06-13 01:55:00,EM001,Bengkel Alat Berat,14.203,785.824,33.71,72.792
2026-06-13 02:00:00,EM001,Bengkel Alat Berat,17.899,706.218,33.823,76.201
2026-06-13 02:05:00,EM001,Bengkel Alat Berat,20.754,827.535,32.617,68.109
2026-06-13 02:10:00,EM001,Bengkel Alat Berat,22.632,941.159,30.502,65.164
2026-06-13 02:15:00,EM001,Bengkel Alat Berat,27.782,851.863,30.005,67.559
2026-06-13 02:20:00,EM001,Bengkel Alat Berat,30.339,996.79,38.755,63.454
2026-06-13 02:25:00,EM001,Bengkel Alat Berat,33.407,1110.431,37.426,71.461
2026-06-13 02:30:00,EM001,Bengkel Alat Berat,39.239,1070.991,38.512,62.046
2026-06-13 02:35:00,EM001,Bengkel Alat Berat,35.237,1138.408,33.854,62.115
2026-06-13 02:40:00,EM001,Bengkel Alat Berat,30.515,957.002,30.96,69.763
2026-06-13 02:45:00,EM001,Bengkel Alat Berat,27.091,980.211,34.73,71.227
2026-06-13 02:50:00,EM001,Bengkel Alat Berat,21.841,903.598,34.005,74.098
2026-06-13 02:55:00,EM001,Bengkel Alat Berat,17.778,756.531,33.951,68.802
2026-06-13 03:00:00,EM001,Bengkel Alat Berat,16.59,818.286,32.148,74.438
2026-06-13 03:05:00,EM001,Bengkel Alat Berat,13.95,663.354,31.652,73.78
2026-06-13 03:10:00,EM001,Bengkel Alat Berat,11.477,649.075,33.112,76.078
2026-06-13 03:15:00,EM001,Bengkel Alat Berat,15.577,763.923,35.386,75.801
2026-06-13 03:20:00,EM001,Bengkel Alat Berat,18.381,809.956,36.326,76.657
2026-06-13 03:25:00,EM001,Bengkel Alat Berat,25.076,903.15,34.377,69.698
2026-06-13 03:30:00,EM001,Bengkel Alat Berat,32.446,1050.817,34.052,67.926
2026-06-13 03:35:00,EM001,Bengkel Alat Berat,32.66,1120.485,37.775,71.76
2026-06-13 03:40:00,EM001,Bengkel Alat Berat,41.032,1208.81,33.209,71.609
2026-06-13 03:45:00,EM001,Bengkel Alat Berat,39.532,1328.742,41.072,63.97
